Date,Price - Close,Price - High,Price - Low,Price to Earnings Ratio,Enterprise Value to Sales
1/15/2010,1136.03,1147.77,1131.39,14.04003306,1.504164625
1/19/2010,1150.23,1150.45,1135.77,14.19477379,1.514326155
1/20/2010,1138.04,1147.95,1129.05,14.0359745,1.498801995
1/21/2010,1116.48,1141.58,1114.84,13.75808741,1.477979929
1/22/2010,1091.76,1115.49,1090.18,13.42111658,1.452422333
1/25/2010,1096.78,1102.97,1092.4,13.44599419,1.449119927
1/26/2010,1092.17,1103.69,1089.86,13.32470964,1.44471156
1/27/2010,1097.5,1099.51,1083.11,13.39319288,1.449115855
1/28/2010,1084.53,1100.22,1078.46,13.22529192,1.432210189
1/29/2010,1073.87,1096.45,1071.59,13.07833857,1.420468282
2/1/2010,1089.19,1089.38,1073.89,13.21711062,1.43537908
2/2/2010,1103.32,1104.73,1087.96,13.3567133,1.449075996
2/3/2010,1097.28,1102.72,1093.97,13.28788908,1.443921795
2/4/2010,1063.11,1097.25,1062.78,12.85240738,1.408556229
2/5/2010,1066.19,1067.13,1044.5,12.89391177,1.40981197
2/8/2010,1056.74,1071.2,1056.51,12.76235519,1.401804321
2/9/2010,1070.52,1079.28,1060.06,12.91165009,1.415330638
2/10/2010,1068.13,1073.67,1059.34,12.87875813,1.410513773
2/11/2010,1078.47,1080.04,1060.59,13.00055799,1.420481203
2/12/2010,1075.51,1077.81,1062.97,12.96557142,1.41722057
2/16/2010,1094.87,1095.67,1079.13,13.17705116,1.436120959
2/17/2010,1099.51,1101.03,1094.72,13.22440845,1.440101733
2/18/2010,1106.75,1108.24,1097.48,13.28408592,1.44647526
2/19/2010,1109.17,1112.42,1100.8,13.30012951,1.449132809
2/22/2010,1108.015,1112.29,1105.38,13.27123669,1.444627524
2/23/2010,1094.6,1108.58,1092.18,13.10747224,1.431685392
2/24/2010,1105.24,1106.42,1095.5,13.23243863,1.44052704
2/25/2010,1102.94,1103.5,1086.02,13.18786699,1.437252671
2/26/2010,1104.49,1107.24,1097.56,13.19824629,1.436832971
3/1/2010,1115.71,1116.11,1105.36,13.3043795,1.448836676
3/2/2010,1118.31,1123.46,1116.51,13.33321334,1.450502417
3/3/2010,1118.79,1125.64,1116.58,13.32858948,1.450497315
3/4/2010,1122.97,1123.73,1116.66,13.37598062,1.453830081
3/5/2010,1138.7,1139.38,1125.12,13.55199849,1.469738691
3/8/2010,1138.505,1141.05,1136.77,13.5390741,1.468742419
3/9/2010,1140.45,1145.37,1134.9,13.55879476,1.470222071
3/10/2010,1145.61,1148.26,1140.09,13.61642341,1.472805742
3/11/2010,1150.24,1150.24,1138.99,13.67016404,1.477283985
3/12/2010,1149.99,1153.41,1146.97,13.65991232,1.47840831
3/15/2010,1150.51,1150.98,1141.45,13.6615365,1.482588862
3/16/2010,1159.46,1160.28,1150.35,13.77255349,1.490411352
3/17/2010,1166.21,1169.84,1159.94,13.84629154,1.495803326
3/18/2010,1165.83,1167.77,1161.16,13.83751988,1.496037624
3/19/2010,1159.9,1169.2,1155.33,13.75474626,1.489936696
3/22/2010,1165.81,1167.82,1152.88,13.80381397,1.488398052
3/23/2010,1174.17,1174.72,1163.83,13.89883324,1.497045143
3/24/2010,1167.72,1173.04,1166.01,13.81054099,1.488518893
3/25/2010,1165.73,1180.69,1165.09,13.7969258,1.48604756
3/26/2010,1166.59,1173.93,1161.48,13.79415954,1.48756237
3/29/2010,1173.22,1174.85,1167.71,13.84511942,1.498142543
3/30/2010,1173.27,1177.83,1168.92,13.84054146,1.499668546
3/31/2010,1169.43,1174.56,1165.77,13.78394766,1.492624576
4/1/2010,1178.1,1181.43,1170.69,13.85919054,1.499385169
4/5/2010,1187.44,1187.73,1178.71,13.93413385,1.506540885
4/6/2010,1189.44,1191.8,1182.77,13.96669135,1.506425472
4/7/2010,1182.45,1189.6,1177.25,13.8918845,1.498723893
4/8/2010,1186.44,1188.55,1175.12,13.9356648,1.50188976
4/9/2010,1194.37,1194.66,1187.15,14.02117386,1.508132175
4/12/2010,1196.48,1199.2,1194.71,14.03498879,1.508571936
4/13/2010,1197.3,1199.04,1188.82,14.03762729,1.510415702
4/14/2010,1210.65,1210.65,1198.69,14.15425486,1.519498808
4/15/2010,1211.67,1213.92,1208.5,14.14697432,1.520798884
4/16/2010,1192.13,1210.17,1186.77,13.85033363,1.504090414
4/19/2010,1197.52,1197.87,1183.68,13.80637193,1.506898444
4/20/2010,1207.17,1208.58,1199.04,13.85532089,1.514520656
4/21/2010,1205.94,1210.99,1198.85,13.7825516,1.513220143
4/22/2010,1208.67,1210.27,1190.19,13.78634355,1.513501853
4/23/2010,1217.28,1217.28,1205.1,13.84059861,1.522113575
4/26/2010,1212.05,1218.8,1211.07,13.75315827,1.51960484
4/27/2010,1183.71,1211.38,1181.62,13.41416709,1.492104659
4/28/2010,1191.36,1195.05,1181.81,13.46662683,1.497293791
4/29/2010,1206.78,1209.36,1193.3,13.61982014,1.50918516
4/30/2010,1186.69,1207.99,1186.32,13.35816167,1.494267965
5/3/2010,1202.26,1205.13,1188.58,13.51429107,1.508670067
5/4/2010,1173.6,1197.5,1168.12,13.18862132,1.47984566
5/5/2010,1165.9,1175.95,1158.15,13.09065812,1.470615977
5/6/2010,1128.15,1167.58,1065.79,12.65606829,1.432822259
5/7/2010,1110.88,1135.13,1096.13,12.45710647,1.414438387
5/10/2010,1159.73,1163.85,1122.27,12.97124258,1.461773528
5/11/2010,1155.79,1170.48,1147.71,12.92664727,1.458701952
5/12/2010,1171.67,1172.87,1155.43,13.09341308,1.475820318
5/13/2010,1157.44,1173.57,1156.14,12.9215384,1.461592217
5/14/2010,1135.68,1157.19,1126.14,12.67537613,1.44524619
5/17/2010,1136.94,1141.88,1114.96,12.66941568,1.445688066
5/18/2010,1120.8,1148.66,1117.2,12.4819202,1.431828279
5/19/2010,1115.05,1124.27,1100.66,12.41123622,1.423439639
5/20/2010,1071.59,1107.34,1071.58,11.92926987,1.380020653
5/21/2010,1087.69,1090.16,1055.9,12.09475993,1.391353469
5/24/2010,1073.65,1089.95,1072.7,11.93049419,1.378807871
5/25/2010,1074.03,1074.75,1040.78,11.92796801,1.37673268
5/26/2010,1067.95,1090.75,1065.59,11.85414374,1.369793768
5/27/2010,1103.06,1103.52,1074.27,12.23234757,1.403257491
5/28/2010,1089.41,1102.59,1084.78,12.07615559,1.390818984
6/1/2010,1070.71,1094.77,1069.89,11.87845285,1.373046268
6/2/2010,1098.38,1098.56,1072.03,12.17180165,1.400113343
6/3/2010,1102.83,1105.67,1091.81,12.21105789,1.405143592
6/4/2010,1064.875,1098.43,1060.5,11.7897206,1.366127645
6/7/2010,1050.47,1071.36,1049.86,11.6145055,1.351388345
6/8/2010,1062,1063.15,1042.17,11.73985622,1.362105572
6/9/2010,1055.69,1077.74,1052.25,11.67026671,1.356267002
6/10/2010,1086.84,1087.85,1058.77,11.98813726,1.386601549
6/11/2010,1091.6,1092.25,1077.12,12.03649727,1.39160745
6/14/2010,1089.63,1105.91,1089.03,12.00810346,1.391368114
6/15/2010,1115.23,1115.59,1091.21,12.27158781,1.415995748
6/16/2010,1114.61,1118.74,1107.13,12.26435904,1.415100299
6/17/2010,1116.04,1117.72,1105.87,12.28084005,1.417903563
6/18/2010,1117.51,1121.01,1113.93,12.29607624,1.420191867
6/21/2010,1113.2,1131.23,1108.24,12.23446672,1.414858978
6/22/2010,1095.31,1118.5,1094.18,12.04194125,1.396605035
6/23/2010,1092.04,1099.64,1085.31,12.00889333,1.39237148
6/24/2010,1073.69,1090.93,1071.6,11.81394784,1.375265645
6/25/2010,1076.76,1083.56,1067.89,11.84585872,1.374104964
6/28/2010,1074.57,1082.6,1071.45,11.7944495,1.375467159
6/29/2010,1041.24,1071.1,1035.18,11.42698784,1.342638185
6/30/2010,1030.71,1048.08,1028.33,11.31486837,1.332778331
7/1/2010,1027.37,1033.58,1010.91,11.27663502,1.33027456
7/2/2010,1022.58,1032.95,1015.93,11.2233389,1.32484361
7/6/2010,1028.06,1042.5,1018.35,11.27762713,1.334382881
7/7/2010,1060.27,1060.89,1028.54,11.61635986,1.364850486
7/8/2010,1070.25,1071.25,1058.24,11.72249677,1.375511431
7/9/2010,1077.96,1078.16,1068.1,11.8146911,1.381541323
7/12/2010,1078.75,1080.78,1070.45,11.81196052,1.381779051
7/13/2010,1095.34,1099.46,1080.65,11.98477023,1.396420976
7/14/2010,1095.17,1099.08,1087.68,11.96385642,1.397434156
7/15/2010,1096.48,1098.66,1080.53,11.95841082,1.398635438
7/16/2010,1064.88,1093.85,1063.32,11.61921517,1.368053896
7/19/2010,1071.25,1074.7,1061.11,11.67293808,1.374372306
7/20/2010,1083.48,1083.94,1056.88,11.81450495,1.387471542
7/21/2010,1069.59,1088.96,1065.25,11.65444516,1.372610231
7/22/2010,1093.67,1097.5,1072.14,11.8939322,1.395555248
7/23/2010,1102.66,1103.73,1087.88,11.95839446,1.403530914
7/26/2010,1115.01,1115.01,1101.3,12.06978956,1.413967334
7/27/2010,1113.84,1120.95,1109.78,12.05733862,1.412587431
7/28/2010,1106.13,1114.66,1103.11,11.97238243,1.408443506
7/29/2010,1101.53,1115.9,1092.82,11.91514729,1.404408727
7/30/2010,1101.6,1106.44,1088.01,11.89911952,1.403479135
8/2/2010,1125.86,1127.3,1107.53,12.14036956,1.425753176
8/3/2010,1120.46,1125.44,1116.76,12.06612973,1.421369296
8/4/2010,1127.24,1128.75,1119.46,12.12787269,1.428822635
8/5/2010,1125.82,1126.56,1118.81,12.10305697,1.425571967
8/6/2010,1121.64,1123.06,1107.17,12.0642266,1.423261961
8/9/2010,1127.79,1129.24,1120.91,12.11559692,1.429975314
8/10/2010,1121.06,1127.16,1111.58,12.04770668,1.424137978
8/11/2010,1089.47,1116.89,1088.55,11.71348147,1.393890837
8/12/2010,1083.61,1086.72,1076.69,11.64539409,1.387636839
8/13/2010,1079.25,1086.25,1079,11.59442745,1.374827201
8/16/2010,1079.38,1082.62,1069.49,11.58989651,1.375022652
8/17/2010,1092.54,1100.14,1081.16,11.72421034,1.390670656
8/18/2010,1094.16,1099.77,1085.76,11.72550754,1.391244081
8/19/2010,1075.63,1092.44,1070.66,11.5185462,1.373064757
8/20/2010,1071.69,1075.63,1063.91,11.47720547,1.369493025
8/23/2010,1067.36,1081.58,1067.08,11.42826646,1.36500875
8/24/2010,1051.87,1063.2,1046.68,11.26295665,1.349643988
8/25/2010,1055.33,1059.38,1039.83,11.29695674,1.353408745
8/26/2010,1047.22,1056.28,1045.4,11.21133319,1.344871275
8/27/2010,1064.59,1065.21,1039.7,11.39453798,1.360768391
8/30/2010,1048.92,1064.4,1048.79,11.21981951,1.346327729
8/31/2010,1049.33,1055.14,1040.88,11.22349061,1.346142487
9/1/2010,1080.29,1081.3,1049.72,11.54573979,1.376059354
9/2/2010,1090.1,1090.1,1080.39,11.64700548,1.385386569
9/3/2010,1104.51,1105.1,1093.61,11.80039517,1.396723697
9/7/2010,1091.84,1102.6,1091.15,11.66080457,1.386085617
9/8/2010,1098.87,1103.26,1092.36,11.72800916,1.391722554
9/9/2010,1104.18,1110.27,1101.15,11.7792028,1.395057145
9/10/2010,1109.55,1110.88,1103.92,11.82944465,1.402056563
9/13/2010,1121.9,1123.87,1113.38,11.95166108,1.412304209
9/14/2010,1121.1,1127.36,1115.58,11.93745903,1.413815001
9/15/2010,1125.07,1126.46,1114.63,11.97419686,1.417395619
9/16/2010,1124.66,1125.44,1118.88,11.97993543,1.418406161
9/17/2010,1125.59,1131.47,1122.43,11.98359224,1.420762388
9/20/2010,1142.71,1144.86,1126.57,12.14788209,1.436157895
9/21/2010,1139.78,1148.59,1136.22,12.12249758,1.434336306
9/22/2010,1134.28,1144.38,1131.58,12.06655548,1.431532618
9/23/2010,1124.83,1136.77,1122.79,11.95744107,1.423250088
9/24/2010,1148.67,1148.9,1131.69,12.19363692,1.445768782
9/27/2010,1142.16,1149.92,1142,12.12575691,1.440177598
9/28/2010,1147.7,1150,1132.09,12.17437064,1.445598584
9/29/2010,1144.73,1148.63,1140.26,12.13730939,1.44297164
9/30/2010,1141.2,1157.16,1136.08,12.09670648,1.437742987
10/1/2010,1146.24,1150.3,1139.42,12.14400752,1.439167687
10/4/2010,1137.03,1148.16,1131.87,12.04191339,1.429786313
10/5/2010,1160.745,1162.76,1140.68,12.28019954,1.452382549
10/6/2010,1159.97,1162.33,1154.85,12.282656,1.452170437
10/7/2010,1158.06,1163.87,1151.41,12.25827037,1.450309853
10/8/2010,1165.15,1167.73,1155.58,12.32806455,1.460423473
10/11/2010,1165.32,1168.68,1162.02,12.31682622,1.462876141
10/12/2010,1169.77,1172.58,1155.71,12.35829526,1.466615228
10/13/2010,1178.1,1184.38,1171.32,12.42871606,1.478985768
10/14/2010,1173.81,1178.89,1166.71,12.37465529,1.477527506
10/15/2010,1176.19,1181.2,1167.12,12.38390135,1.483222375
10/18/2010,1184.71,1185.53,1174.55,12.47404035,1.488719734
10/19/2010,1165.9,1178.64,1159.71,12.2456303,1.468283422
10/20/2010,1178.17,1182.94,1166.74,12.37507732,1.480606406
10/21/2010,1180.26,1189.43,1171.17,12.38072579,1.482790746
10/22/2010,1183.08,1183.93,1178.99,12.3980597,1.484255465
10/25/2010,1185.62,1196.14,1184.74,12.41153,1.487210435
10/26/2010,1185.64,1187.11,1177.72,12.41254758,1.4877356
10/27/2010,1182.45,1183.84,1171.7,12.37192291,1.481884996
10/28/2010,1183.78,1189.53,1177.1,12.38285241,1.484600893
10/29/2010,1183.26,1185.46,1179.7,12.37168636,1.483832364
11/1/2010,1184.38,1195.81,1177.65,12.36559824,1.483806541
11/2/2010,1193.57,1195.88,1187.86,12.45045942,1.493427761
11/3/2010,1197.96,1198.3,1183.56,12.50341924,1.49811852
11/4/2010,1221.06,1221.25,1198.34,12.73133738,1.517868775
11/5/2010,1225.85,1227.08,1220.29,12.77614593,1.517833105
11/8/2010,1223.25,1224.57,1217.55,12.73823814,1.515063013
11/9/2010,1213.4,1226.84,1208.94,12.63019274,1.507260063
11/10/2010,1218.71,1218.75,1204.33,12.68146584,1.510375973
11/11/2010,1213.54,1215.45,1204.49,12.63474999,1.505921465
11/12/2010,1199.21,1210.5,1194.08,12.48817043,1.490967223
11/15/2010,1197.75,1207.43,1197.15,12.45563211,1.482477419
11/16/2010,1178.34,1194.79,1173,12.24072563,1.462118795
11/17/2010,1178.59,1183.56,1175.82,12.23207471,1.463059611
11/18/2010,1196.69,1200.29,1183.75,12.40256259,1.456942395
11/19/2010,1199.73,1199.97,1189.44,12.42181085,1.46042873
11/22/2010,1197.84,1198.94,1184.58,12.39643334,1.460657061
11/23/2010,1180.73,1192.51,1176.91,12.21257853,1.443435319
11/24/2010,1198.35,1198.62,1183.7,12.38810323,1.460758492
11/26/2010,1189.4,1194.16,1186.93,12.28847551,1.452207786
11/29/2010,1187.76,1190.34,1173.64,12.25607175,1.447561089
11/30/2010,1180.55,1187.4,1174.14,12.181223,1.44022357
12/1/2010,1206.07,1207.61,1186.6,12.43452669,1.465098164
12/2/2010,1221.53,1221.89,1206.81,12.58212363,1.476843489
12/3/2010,1224.71,1225.57,1216.82,12.61016997,1.480661013
12/6/2010,1223.12,1225.8,1220.67,12.58450805,1.478319244
12/7/2010,1223.75,1235.05,1223.25,12.59397184,1.476224384
12/8/2010,1228.28,1228.93,1219.5,12.63769926,1.476779786
12/9/2010,1233,1234.71,1226.85,12.68099914,1.478606964
12/10/2010,1240.4,1240.4,1232.58,12.75421984,1.485322306
12/13/2010,1240.46,1246.73,1240.34,12.72449635,1.485004311
12/14/2010,1241.59,1246.59,1238.17,12.72115452,1.490398539
12/15/2010,1235.23,1244.25,1234.01,12.65483804,1.485233824
12/16/2010,1242.87,1243.75,1232.85,12.72169235,1.493591719
12/17/2010,1243.91,1245.81,1239.87,12.72627709,1.494177231
12/20/2010,1247.08,1250.2,1241.51,12.73769907,1.496781587
12/21/2010,1254.6,1254.61,1249.43,12.80498546,1.501315489
12/22/2010,1258.84,1259.39,1254.94,12.8427468,1.503473792
12/23/2010,1256.77,1258.59,1254.05,12.82010845,1.50241308
12/27/2010,1257.54,1258.43,1251.48,12.81062859,1.499574037
12/28/2010,1258.51,1259.9,1256.22,12.81877202,1.500404785
12/29/2010,1259.78,1262.6,1258.78,12.82671564,1.502442149
12/30/2010,1257.88,1261.09,1256.32,12.79792404,1.500278965
12/31/2010,1257.636,1259.34,1254.19,12.77208957,1.496804798
1/3/2011,1271.87,1276.17,1257.62,12.89820716,1.505338065
1/4/2011,1270.2,1274.12,1262.66,12.8848678,1.502902743
1/5/2011,1276.56,1277.63,1265.36,12.93371744,1.506827899
1/6/2011,1273.85,1278.17,1270.43,12.89917258,1.504753319
1/7/2011,1271.5,1276.83,1261.7,12.86173146,1.503460555
1/10/2011,1269.75,1271.52,1262.18,12.82687902,1.502017593
1/11/2011,1274.48,1277.25,1269.62,12.85209619,1.505185664
1/12/2011,1285.96,1286.87,1275.65,12.96025157,1.514181633
1/13/2011,1283.76,1286.7,1280.47,12.92395702,1.510107468
1/14/2011,1293.245,1293.245,1293.245,12.99477355,1.514478644
1/18/2011,1295.02,1296.06,1290.16,12.9947669,1.50720519
1/19/2011,1281.92,1294.6,1278.92,12.84253107,1.494503817
1/20/2011,1280.26,1283.35,1271.26,12.79448405,1.491287956
1/21/2011,1283.35,1291.21,1282.07,12.8285781,1.481938243
1/24/2011,1290.84,1291.93,1282.47,12.87730426,1.490244729
1/25/2011,1291.18,1291.26,1281.07,12.87616296,1.490559047
1/26/2011,1296.63,1299.74,1291.97,12.94426136,1.500976227
1/27/2011,1299.54,1301.29,1294.41,12.97537204,1.500903181
1/28/2011,1276.34,1302.67,1275.1,12.72023805,1.482516204
1/31/2011,1286.12,1287.17,1276.5,12.78717234,1.488393701
2/1/2011,1307.59,1308.86,1289.14,12.99524463,1.506232283
2/2/2011,1304.03,1307.61,1302.62,12.95725542,1.503179379
2/3/2011,1307.1,1308.6,1294.83,12.97933617,1.504063858
2/4/2011,1310.87,1311,1301.67,12.99868542,1.506151721
2/7/2011,1319.05,1322.85,1311.85,13.07178282,1.510631913
2/8/2011,1324.57,1324.87,1316.03,13.12871883,1.515634434
2/9/2011,1320.88,1324.54,1314.89,13.08347437,1.513127582
2/10/2011,1321.87,1322.78,1311.74,13.08435435,1.511638706
2/11/2011,1329.15,1330.79,1316.08,13.15099985,1.515967021
2/14/2011,1332.32,1332.96,1326.9,13.15977334,1.519815033
2/15/2011,1328.01,1330.43,1324.61,13.11264205,1.515145417
2/16/2011,1336.32,1337.61,1329.51,13.17880068,1.522408414
2/17/2011,1340.43,1341.5,1331,13.20719804,1.526159607
2/18/2011,1343.01,1344.07,1338.12,13.2289051,1.528671143
2/22/2011,1315.44,1338.91,1312.33,12.93874675,1.502971288
2/23/2011,1307.4,1317.91,1299.55,12.84853089,1.493550147
2/24/2011,1306.1,1310.91,1294.26,12.83910277,1.491406947
2/25/2011,1319.88,1320.61,1307.34,12.95115275,1.502563384
2/28/2011,1327.22,1329.38,1320.55,13.00273145,1.506786269
3/1/2011,1306.33,1332.09,1306.14,12.79676551,1.488030146
3/2/2011,1308.44,1314.19,1302.58,12.80575871,1.490219108
3/3/2011,1330.97,1332.28,1312.37,13.02245553,1.509798242
3/4/2011,1321.15,1331.08,1312.59,12.92152111,1.500977725
3/7/2011,1310.13,1327.68,1303.99,12.7846505,1.488132149
3/8/2011,1321.82,1325.74,1306.86,12.90251421,1.497328719
3/9/2011,1320.025,1323.21,1312.27,12.88555432,1.495546367
3/10/2011,1295.11,1315.72,1294.21,12.63883235,1.472623243
3/11/2011,1304.28,1308.35,1291.99,12.7174509,1.480477728
3/14/2011,1296.39,1301.19,1286.37,12.61636971,1.467976778
3/15/2011,1281.87,1288.46,1261.12,12.45340767,1.455389885
3/16/2011,1256.88,1280.91,1249.05,12.19528798,1.430274674
3/17/2011,1273.72,1278.88,1261.61,12.34763854,1.444998794
3/18/2011,1279.2,1288.88,1276.18,12.40172371,1.448642855
3/21/2011,1298.38,1300.58,1281.65,12.57325443,1.467653321
3/22/2011,1293.77,1299.35,1292.7,12.53226288,1.464850704
3/23/2011,1297.54,1300.51,1284.05,12.55792573,1.468968011
3/24/2011,1309.66,1311.34,1297.74,12.67083493,1.478680628
3/25/2011,1313.8,1319.18,1310.15,12.70716991,1.482188626
3/28/2011,1310.19,1319.74,1310.19,12.66657871,1.478407746
3/29/2011,1319.44,1319.45,1305.26,12.75107674,1.487070333
3/30/2011,1328.26,1331.74,1321.89,12.83840849,1.492942835
3/31/2011,1325.83,1329.77,1325.03,12.80876321,1.489643214
4/1/2011,1332.41,1337.85,1328.89,12.86577335,1.495340171
4/4/2011,1332.87,1336.74,1329.1,12.84985272,1.495145186
4/5/2011,1332.63,1338.21,1330.03,12.82474939,1.485502526
4/6/2011,1335.54,1339.38,1331.09,12.84234263,1.486158623
4/7/2011,1333.51,1338.8,1326.56,12.80801403,1.484133216
4/8/2011,1328.17,1339.46,1322.94,12.72646122,1.475924194
4/11/2011,1324.46,1333.77,1321.06,12.67665259,1.471697738
4/12/2011,1314.16,1321.96,1309.51,12.58203934,1.461736499
4/13/2011,1314.41,1321.35,1309.19,12.56877905,1.461828371
4/14/2011,1314.52,1316.79,1302.42,12.55991901,1.463748148
4/15/2011,1319.68,1322.88,1313.68,12.60511775,1.469463092
4/18/2011,1305.14,1313.35,1294.7,12.45324095,1.457175503
4/19/2011,1312.62,1312.7,1303.97,12.51562013,1.464634252
4/20/2011,1330.36,1332.66,1319.12,12.64193646,1.481727709
4/21/2011,1337.38,1337.49,1332.83,12.65582643,1.48612825
4/25/2011,1335.25,1337.55,1331.47,12.61038939,1.482922255
4/26/2011,1347.24,1349.55,1336.75,12.70561899,1.492330199
4/27/2011,1355.66,1357.49,1344.25,12.7819987,1.499369555
4/28/2011,1360.48,1361.71,1353.6,12.78111087,1.497988572
4/29/2011,1363.61,1364.56,1358.69,12.78967585,1.501047153
5/2/2011,1361.22,1370.58,1358.59,12.75801445,1.497757591
5/3/2011,1356.62,1360.84,1349.52,12.70602296,1.490831283
5/4/2011,1347.32,1355.9,1341.5,12.61440607,1.480661204
5/5/2011,1335.1,1348,1329.17,12.49238698,1.468961167
5/6/2011,1340.2,1354.36,1335.58,12.528242,1.472009304
5/9/2011,1346.29,1349.44,1338.64,12.56785685,1.476824963
5/10/2011,1357.16,1359.44,1348.34,12.66141894,1.486004831
5/11/2011,1342.08,1354.51,1336.36,12.52365994,1.472484798
5/12/2011,1348.65,1351.05,1332.03,12.5491434,1.479732999
5/13/2011,1337.775,1350.47,1333.36,12.44323862,1.470268082
5/16/2011,1329.47,1343.33,1327.32,12.35391581,1.463572922
5/17/2011,1328.98,1330.42,1318.51,12.35061299,1.461328723
5/18/2011,1340.68,1341.82,1326.59,12.44623143,1.471430874
5/19/2011,1343.6,1346.82,1336.36,12.46506051,1.474422876
5/20/2011,1333.27,1342,1330.67,12.34254949,1.464721888
5/23/2011,1317.37,1333.07,1312.88,12.18161993,1.449606426
5/24/2011,1316.28,1323.72,1313.87,12.16591193,1.451527741
5/25/2011,1320.47,1325.86,1311.8,12.19730259,1.454020872
5/26/2011,1325.69,1328.51,1314.41,12.23586784,1.457915787
5/27/2011,1331.1,1334.62,1325.69,12.282652,1.461666304
5/31/2011,1345.2,1345.2,1331.1,12.4015034,1.47519582
6/1/2011,1314.55,1345.2,1313.71,12.124948,1.449769306
6/2/2011,1312.94,1318.03,1305.61,12.10321707,1.446719134
6/3/2011,1300.16,1312.94,1297.9,11.9874122,1.434651986
6/6/2011,1286.17,1300.26,1284.72,11.84771469,1.42332704
6/7/2011,1284.94,1296.22,1284.74,11.83116052,1.422607928
6/8/2011,1279.56,1287.04,1277.42,11.78165248,1.418831064
6/9/2011,1289,1294.54,1279.63,11.85815253,1.425517676
6/10/2011,1270.98,1288.6,1268.28,11.7039229,1.407441057
6/13/2011,1271.83,1277.04,1265.64,11.70275794,1.405862901
6/14/2011,1287.87,1292.5,1272.22,11.83627362,1.421595236
6/15/2011,1265.42,1287.87,1261.9,11.62835191,1.401548413
6/16/2011,1267.64,1274.11,1258.07,11.64929101,1.402912914
6/17/2011,1271.5,1279.82,1267.4,11.6828081,1.405243688
6/20/2011,1278.36,1280.42,1267.56,11.7319209,1.412098429
6/21/2011,1295.52,1297.62,1278.4,11.88386302,1.426787313
6/22/2011,1287.14,1298.61,1286.79,11.80571551,1.418988819
6/23/2011,1283.5,1286.6,1262.87,11.76786047,1.416882957
6/24/2011,1268.45,1283.93,1267.24,11.64283021,1.401990571
6/27/2011,1280.1,1284.91,1267.53,11.743551,1.41178067
6/28/2011,1296.67,1296.8,1280.21,11.88078307,1.427865544
6/29/2011,1307.41,1309.21,1296.85,12.02308064,1.434821266
6/30/2011,1320.64,1321.97,1307.64,12.16131349,1.448401557
7/1/2011,1339.67,1341.01,1318.18,12.34398377,1.454147493
7/5/2011,1337.88,1340.89,1334.3,12.34076101,1.45503258
7/6/2011,1339.225,1340.94,1330.92,12.37568111,1.457947567
7/7/2011,1353.22,1356.48,1339.62,12.51348831,1.469639866
7/8/2011,1343.8,1352.39,1333.71,12.4380015,1.462146652
7/11/2011,1319.49,1343.31,1316.42,12.19833509,1.44396844
7/12/2011,1313.64,1327.17,1313.33,12.14374143,1.437913299
7/13/2011,1317.72,1331.48,1314.45,12.17583465,1.440206041
7/14/2011,1308.87,1326.88,1306.51,12.08901593,1.431786123
7/15/2011,1316.14,1317.7,1307.52,12.13642693,1.440491598
7/18/2011,1305.44,1315.94,1295.92,12.02247858,1.43012803
7/19/2011,1326.73,1328.14,1307.07,12.21557118,1.449379021
7/20/2011,1325.84,1330.43,1323.65,12.16524867,1.444103406
7/21/2011,1343.8,1347,1325.65,12.29783628,1.455822463
7/22/2011,1345.02,1346.1,1336.95,12.29047585,1.457158903
7/25/2011,1337.43,1344.32,1331.09,12.20290823,1.448952339
7/26/2011,1331.94,1338.51,1329.59,12.14720384,1.442218673
7/27/2011,1304.89,1331.91,1303.49,11.89840464,1.417131776
7/28/2011,1300.67,1316.32,1299.16,11.85965501,1.411257844
7/29/2011,1292.28,1304.16,1282.86,11.76731854,1.401757348
8/1/2011,1286.94,1307.38,1274.73,11.70826253,1.397175303
8/2/2011,1254.045,1286.56,1254.03,11.41201264,1.374712773
8/3/2011,1260.34,1261.2,1234.56,11.47104898,1.380577213
8/4/2011,1200.07,1260.23,1199.54,10.93379499,1.327153537
8/5/2011,1199.38,1218.11,1168.09,10.92091614,1.328576625
8/8/2011,1119.46,1198.48,1119.28,10.19638338,1.260956334
8/9/2011,1172.53,1172.88,1101.54,10.67915399,1.304975204
8/10/2011,1120.76,1171.77,1118.01,10.21358525,1.260826004
8/11/2011,1172.64,1186.29,1121.3,10.67634275,1.305372126
8/12/2011,1178.81,1189.04,1170.74,10.73421932,1.313675026
8/15/2011,1204.49,1204.49,1178.86,10.95481604,1.337229818
8/16/2011,1192.76,1204.22,1180.53,10.85767175,1.328430625
8/17/2011,1193.89,1208.47,1184.36,10.86823854,1.328168945
8/18/2011,1140.65,1189.62,1131.03,10.40560863,1.281569058
8/19/2011,1123.53,1154.54,1122.05,10.25008706,1.265849587
8/22/2011,1123.82,1145.49,1121.09,10.23995009,1.267779859
8/23/2011,1162.35,1162.35,1122.91,10.58389093,1.304105043
8/24/2011,1177.6,1178.56,1156.3,10.7241608,1.315504289
8/25/2011,1159.27,1190.68,1155.47,10.56502153,1.296750739
8/26/2011,1176.8,1181.23,1135.91,10.72139462,1.314671241
8/29/2011,1210.08,1210.28,1177.91,11.00910649,1.342188244
8/30/2011,1212.92,1220.1,1195.77,11.02851202,1.345874432
8/31/2011,1218.89,1230.71,1209.35,11.08376195,1.349495985
